reftramo,geom,idcalle,nombre,tipo_vialidad,fuente,localidad,departamento
827063,0105000020D17F00000100000001020000000300000067EC071E5B482141439D4FC59F6C5741D108FCD585482141C3F7849AA06C5741F6E1B2C6874821415791FEA6A06C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827065,0105000020D17F0000010000000102000000020000003D0E0C3BF04821410FE3473AA36C57415F44520938492141EF80DD96A46C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO RURAL,MONTEVIDEO
827065,0105000020D17F0000010000000102000000020000003D0E0C3BF04821410FE3473AA36C57415F44520938492141EF80DD96A46C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827066,0105000020D17F0000010000000102000000020000005F44520938492141EF80DD96A46C574175116BA0AC492141E386DB8AA66C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO RURAL,MONTEVIDEO
827066,0105000020D17F0000010000000102000000020000005F44520938492141EF80DD96A46C574175116BA0AC492141E386DB8AA66C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827067,0105000020D17F00000100000001020000000600000075116BA0AC492141E386DB8AA66C5741EEB3B2A2B74921413F37EFBEA66C574141BB63C3EF4921414A20B83EA76C5741251AAEA23B4A2141E7662E7EA86C57417C06E1D24B4A21410C351030A96C57410CB3FC554D4A21412A89A336A96C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO RURAL,MONTEVIDEO
827067,0105000020D17F00000100000001020000000600000075116BA0AC492141E386DB8AA66C5741EEB3B2A2B74921413F37EFBEA66C574141BB63C3EF4921414A20B83EA76C5741251AAEA23B4A2141E7662E7EA86C57417C06E1D24B4A21410C351030A96C57410CB3FC554D4A21412A89A336A96C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827068,0105000020D17F0000010000000102000000030000000CB3FC554D4A21412A89A336A96C57415A8A71B05D4A2141FE38C07DA96C5741C4E0AD03894A21415FBA98A6AA6C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO RURAL,MONTEVIDEO
827068,0105000020D17F0000010000000102000000030000000CB3FC554D4A21412A89A336A96C57415A8A71B05D4A2141FE38C07DA96C5741C4E0AD03894A21415FBA98A6AA6C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
770943,0105000020D17F0000010000000102000000040000005131E53F4EB9214185FD3EF83F7457410E18201A41BA21412C9275094F74574184373EC67ABA2141CDB2FD6652745741761978F895BA2141CAF4496254745741,40354,7 DE SETIEMBRE,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827069,0105000020D17F000001000000010200000002000000C4E0AD03894A21415FBA98A6AA6C5741CCF87A75E64A2141FDE5D626AD6C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO RURAL,MONTEVIDEO
827069,0105000020D17F000001000000010200000002000000C4E0AD03894A21415FBA98A6AA6C5741CCF87A75E64A2141FDE5D626AD6C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827070,0105000020D17F000001000000010200000003000000CCF87A75E64A2141FDE5D626AD6C574192614CAE724B2141D579EFE8AF6C5741DABFA139D64B21414AF80BECB16C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO RURAL,MONTEVIDEO
827070,0105000020D17F000001000000010200000003000000CCF87A75E64A2141FDE5D626AD6C574192614CAE724B2141D579EFE8AF6C5741DABFA139D64B21414AF80BECB16C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
770946,0105000020D17F000001000000010200000003000000CF817CD2719B2141A26CD8140D6E574171B272AB6B9B214121B8A3A30C6E57415C445536599B21418B3512700A6E5741,56023,UYMOMVD_SN_1568,CALLE INTERNA,IDE,MONTEVIDEO,MONTEVIDEO
827071,0105000020D17F000001000000010200000003000000DABFA139D64B21414AF80BECB16C5741BADB7FF0D84B2141C2B217FAB16C57410E214E76EC4B21415E601388B26C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO RURAL,MONTEVIDEO
827071,0105000020D17F000001000000010200000003000000DABFA139D64B21414AF80BECB16C5741BADB7FF0D84B2141C2B217FAB16C57410E214E76EC4B21415E601388B26C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827072,0105000020D17F0000010000000102000000020000000E214E76EC4B21415E601388B26C574168DF53BC7E4C21410F795CE6B46C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO RURAL,MONTEVIDEO
827072,0105000020D17F0000010000000102000000020000000E214E76EC4B21415E601388B26C574168DF53BC7E4C21410F795CE6B46C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827073,0105000020D17F00000100000001020000000200000068DF53BC7E4C21410F795CE6B46C5741CB7852B9F04C2141D1F21224B76C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO RURAL,MONTEVIDEO
827073,0105000020D17F00000100000001020000000200000068DF53BC7E4C21410F795CE6B46C5741CB7852B9F04C2141D1F21224B76C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
770949,0105000020D17F000001000000010200000003000000FF70D6A2AB642141BC1565E40475574127BDDB77976421410386457000755741040B31BE9464214172777895FE745741,55002,PASAJE PEATONAL VEHICULAR,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827075,0105000020D17F000001000000010200000003000000D17852B9F04C2141CCF21224B76C57416D78DF1AA44D21418F5845B3BA6C5741415A6077BD4D21417BB0F32ABB6C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO RURAL,MONTEVIDEO
827075,0105000020D17F000001000000010200000003000000D17852B9F04C2141CCF21224B76C57416D78DF1AA44D21418F5845B3BA6C5741415A6077BD4D21417BB0F32ABB6C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827076,0105000020D17F000001000000010200000002000000415A6077BD4D21417BB0F32ABB6C57411D5880BAC14D2141B9BE103FBB6C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO RURAL,MONTEVIDEO
827076,0105000020D17F000001000000010200000002000000415A6077BD4D21417BB0F32ABB6C57411D5880BAC14D2141B9BE103FBB6C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
770952,0105000020D17F000001000000010200000002000000FC5670716D5F2141893964D74E715741C3B722EAAA5F2141619894B048715741,41896,PASAJE ANIBAL TROILO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827077,0105000020D17F0000010000000102000000020000001D5880BAC14D2141B9BE103FBB6C57415CC5DDDDD64D214188D66D9DBB6C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO RURAL,MONTEVIDEO
827077,0105000020D17F0000010000000102000000020000001D5880BAC14D2141B9BE103FBB6C57415CC5DDDDD64D214188D66D9DBB6C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827078,0105000020D17F000001000000010200000007000000D59A8043874021410DE327DF786C574140B924C4A6402141B047F789786C574174E48671E2402141CFD05CA6786C5741A1963267FA4021419DA75AED786C5741AFC6BC3B1D412141C9B2033B7A6C5741B53F73F3404121418582DF967B6C574155128956AE412141B17499B47D6C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO RURAL,MONTEVIDEO
827078,0105000020D17F000001000000010200000007000000D59A8043874021410DE327DF786C574140B924C4A6402141B047F789786C574174E48671E2402141CFD05CA6786C5741A1963267FA4021419DA75AED786C5741AFC6BC3B1D412141C9B2033B7A6C5741B53F73F3404121418582DF967B6C574155128956AE412141B17499B47D6C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827079,0105000020D17F00000100000001020000000500000055128956AE412141B17499B47D6C5741DD293FC3B041214163749BC07D6C5741A08A2DB750422141C873B6DB806C57416897EBE36C422141C0BCE2BE816C5741FEBCFEF4764221416AEACAA2826C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO RURAL,MONTEVIDEO
827079,0105000020D17F00000100000001020000000500000055128956AE412141B17499B47D6C5741DD293FC3B041214163749BC07D6C5741A08A2DB750422141C873B6DB806C57416897EBE36C422141C0BCE2BE816C5741FEBCFEF4764221416AEACAA2826C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827080,0105000020D17F000001000000010200000009000000FEBCFEF4764221416AEACAA2826C5741A16918D880422141BF90A66A836C5741FCDBBD2C9B4221417E55A2A5846C5741C6C581A5AC422141E3F29EA1856C5741FB84F943D442214172C6DB8D866C5741535BC303E44221413A30FA03876C5741626D9C55EF4221410E101637886C574159937A2DF942214173AD1233896C5741A9E0574403432141644D7199896C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO RURAL,MONTEVIDEO
827080,0105000020D17F000001000000010200000009000000FEBCFEF4764221416AEACAA2826C5741A16918D880422141BF90A66A836C5741FCDBBD2C9B4221417E55A2A5846C5741C6C581A5AC422141E3F29EA1856C5741FB84F943D442214172C6DB8D866C5741535BC303E44221413A30FA03876C5741626D9C55EF4221410E101637886C574159937A2DF942214173AD1233896C5741A9E0574403432141644D7199896C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
770961,0105000020D17F0000010000000102000000030000002E0E480EF13C2141284D1075F66A5741BA005056F13C21415FF3182AF76A57418FC6BD1EE53C2141D4811206FF6A5741,40341,LA ROTONDA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827081,0105000020D17F0000010000000102000000020000001BF35891BA4D2141A107461DBB6C5741415A6077BD4D21417BB0F32ABB6C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO RURAL,MONTEVIDEO
827081,0105000020D17F0000010000000102000000020000001BF35891BA4D2141A107461DBB6C5741415A6077BD4D21417BB0F32ABB6C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
770975,0105000020D17F000001000000010200000002000000320BF8E919C721411195E572166C57412C9F29CFC2C72141E84EC175396C5741,56117,UYMOMVD_SN_910,CALLE INTERNA,IDE,MONTEVIDEO,MONTEVIDEO
827082,0105000020D17F000001000000010200000003000000A9E0574403432141644D7199896C5741DE9A3B6D49432141E791055C876C574176774178A44321419A5D1967896C5741,10443,CAMINO PASO DE MORLAN,VIRTUAL,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO RURAL,MONTEVIDEO
827082,0105000020D17F000001000000010200000003000000A9E0574403432141644D7199896C5741DE9A3B6D49432141E791055C876C574176774178A44321419A5D1967896C5741,10443,CAMINO PASO DE MORLAN,VIRTUAL,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827083,0105000020D17F00000100000001020000000200000076774178A44321419A5D1967896C57412DDCF0C9AA4321412259808B896C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO RURAL,MONTEVIDEO
827083,0105000020D17F00000100000001020000000200000076774178A44321419A5D1967896C57412DDCF0C9AA4321412259808B896C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827084,0105000020D17F0000010000000102000000020000002DDCF0C9AA4321412259808B896C5741FE32E5364044214192C24BE88C6C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO RURAL,MONTEVIDEO
827084,0105000020D17F0000010000000102000000020000002DDCF0C9AA4321412259808B896C5741FE32E5364044214192C24BE88C6C5741,10443,CAMINO PASO DE MORLAN,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827085,0105000020D17F000001000000010200000003000000E4BBA62B5B58214163EF7BCA0D705741CD479D8F5C58214160289DAB0D7057411B55EE75B1582141609F978006705741,41822,PASAJE C,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827086,0105000020D17F000001000000010200000002000000F125C91404582141E7D3F65715705741E4BBA62B5B58214163EF7BCA0D705741,41822,PASAJE C,VIRTUAL,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827090,0105000020D17F0000010000000102000000040000008B914D1BC865214160699AC74D73574190F0AC4F7165214115FDA22846735741E5933D6124652141C82472FA3E735741E83EDEC72165214115F016B13E735741,41686,PASAJE D BARRIO NUEVO COLON,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827091,0105000020D17F000001000000010200000002000000E83EDEC72165214115F016B13E73574114A89E86036521414120305B3B735741,41686,PASAJE D BARRIO NUEVO COLON,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827092,0105000020D17F000001000000010200000004000000B7F6DCE0BE6221419A954FB93273574189FDF296F462214152550D172E735741BB3AA8842863214144B9F4D2297357419D766CD8D663214194E5717D1B735741,14153,ANTONIO RUBIO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
771343,0105000020D17F0000010000000102000000090000003C1DB40627B921414F2AA951A06D574153718977F5B821419E4FBADE996D5741F65EE4E6D3B82141BF588684956D57415D5F6D829DB821416DE4D98E8E6D5741D57D86877FB821419EFA13B48A6D5741FF060E8976B8214122DEDB78896D5741048060666BB82141AB1F1DF9876D5741CC29DB4B30B82141A2D1DF4C7F6D574185127E3124B82141D0FE6FB37D6D5741,10844,OROSMAN MORATORIO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
771344,0105000020D17F00000100000001020000000200000085127E3124B82141D0FE6FB37D6D574199F37E981DB82141963B3ED47C6D5741,10844,OROSMAN MORATORIO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
771345,0105000020D17F00000100000001020000000800000099F37E981DB82141963B3ED47C6D5741367BF637CEB72141E7A479D8706D57414B2CAB07A0B7214146C9264A6A6D5741D0DF708A99B721417553C3C3686D5741C6B00B2898B72141B746E4AE676D5741B185BDB699B721412BF8A1AA666D5741E070B7A2A0B721414A19BAB2646D5741E0823E06C7B72141E147AEE95B6D5741,10844,OROSMAN MORATORIO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
771346,0105000020D17F000001000000010200000002000000E0823E06C7B72141E147AEE95B6D57411C550BF1DCB72141BC8B133F576D5741,10844,OROSMAN MORATORIO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
771391,0105000020D17F000001000000010200000002000000D4511DEE04B72141D173E2624E6D5741E0823E06C7B72141E147AEE95B6D5741,13123,CAMPOAMOR,CALLE,UTE,MONTEVIDEO,MONTEVIDEO
771392,0105000020D17F000001000000010200000007000000E0823E06C7B72141E147AEE95B6D5741CC34D88D79B8214106269BA4686D5741F49C9AFB9BB821410F887A7D6B6D574171B1AED5B0B821411578259C6D6D5741DE347C97BEB8214144B84D256F6D574104044D87D3B82141BA749FD2716D5741920BBB42F3B82141A1CFA885766D5741,13123,CAMPOAMOR,CALLE,UTE,MONTEVIDEO,MONTEVIDEO
771393,0105000020D17F000001000000010200000002000000B31A02F519B7214128B57B80496D57411C550BF1DCB72141BC8B133F576D5741,13123,CAMPOAMOR,CALLE,UTE,MONTEVIDEO,MONTEVIDEO
771394,0105000020D17F0000010000000102000000090000001C550BF1DCB72141BC8B133F576D5741007E651F98B82141602701B6646D574104697F12B0B82141DCE590D7666D574107C9E5DCC2B821410560F7C7686D574102328E99D4B821411803D1EC6A6D57414620317FEBB82141CBD61A3A6E6D5741C759CD3852B92141684C6DE07D6D57419A5F57B7A1B92141796706BB896D5741A0030AD1AFB92141B0F662FB8A6D5741,13123,CAMPOAMOR,CALLE,UTE,MONTEVIDEO,MONTEVIDEO
771395,0105000020D17F0000010000000102000000020000003E5F24DA35B92141504D2F409E6D57413C1DB40627B921414F2AA951A06D5741,8360,CAMBAY,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827093,0105000020D17F0000010000000102000000020000009D766CD8D663214194E5717D1B73574190955ABD2A642141391DAE6C14735741,14153,ANTONIO RUBIO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
770978,0105000020D17F0000010000000102000000060000003E7F6E3F775321416C34C0FACC6E57411058286F9A532141DB12BB72CD6E5741E9E48429AB532141B136CBC5CD6E5741773843BBD85321417EFF70D1CE6E5741949DF2B0E3532141C362BEF1CE6E5741A5F4AD560A542141700B21EDCE6E5741,56356,PASAJE ARTIGAS,CALLE,Google,MONTEVIDEO,MONTEVIDEO
770987,0105000020D17F000001000000010200000003000000D2226EDBE0992141FE52CF449C7157412A8E89E370992141F247E1F4997157418E01B5E863992141AAC01CE099715741,40647,ANDRES MAZZALI,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
770988,0105000020D17F000001000000010200000003000000116C8B671037214168D9F0B717755741818A54A5BE3621415D86965E1D755741C08F3C6AB2362141536AD12E1E755741,54623,UYMO_SN_142,CALLE INTERNA,IDE,MONTEVIDEO RURAL,MONTEVIDEO
770991,0105000020D17F00000100000001020000000300000092121A56185D214113C68700036F5741D95EEB40085D214143A968ED046F5741C545A73F105D214173AB86A60B6F5741,57017,UYMOMVD_SN_3110,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
770993,0105000020D17F000001000000010200000004000000E13EB58D078F21415E113197B0725741FEAE4984068F2141ADBCAD6FB5725741AAE230240C8F21415B7DF5F5BF725741A11F3125148F21419D6ED43AC2725741,40883,JAVIER GARCIA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827110,0105000020D17F0000010000000102000000020000005767F419438E21413D763E7FF46857415C81FD78368E21413F360D220E695741,8884,YARO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827111,0105000020D17F00000100000001020000000200000011BC76FA718E2141C01EEA9AA8685741524D4DD7628E2141DBDD2713C2685741,8884,YARO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827112,0105000020D17F000001000000010200000002000000524D4DD7628E2141DBDD2713C2685741A627B6AB598E2141CDA62581D1685741,8884,YARO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827113,0105000020D17F000001000000010200000003000000A627B6AB598E2141CDA62581D1685741FB2156FC578E2141398CF756D46857415767F419438E21413D763E7FF4685741,8884,YARO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827114,0105000020D17F0000010000000102000000030000005C81FD78368E21413F360D220E695741EDFB28942D8E2141B6CC7B73216957416407B0722E8E2141AE924E9F22695741,8884,YARO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827115,0105000020D17F0000010000000102000000040000006407B0722E8E2141AE924E9F226957410FC955BF308E214105676CB825695741C40194D0768E2141FB3EFDC72D6957413059F2BA788E21419D8FABFE2D695741,8884,YARO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827116,0105000020D17F0000010000000102000000020000003059F2BA788E21419D8FABFE2D6957414BBFF477EA8E2141B7CDFC6E3A695741,8884,YARO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827117,0105000020D17F0000010000000102000000020000003FAB3214908E2141D73CC27973685741144283658B8E2141F5D0670D7A685741,8884,YARO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827118,0105000020D17F000001000000010200000002000000144283658B8E2141F5D0670D7A68574131E544B3818E21412828E3268E685741,8884,YARO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827119,0105000020D17F00000100000001020000000200000031E544B3818E21412828E3268E68574112FE2EBB7E8E21417756C92593685741,8884,YARO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827120,0105000020D17F00000100000001020000000300000012FE2EBB7E8E21417756C92593685741709172277E8E2141B2F25C1E94685741FB78B0B07D8E21416DAE2EE694685741,8884,YARO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827121,0105000020D17F000001000000010200000002000000FB78B0B07D8E21416DAE2EE69468574111BC76FA718E2141C01EEA9AA8685741,8884,YARO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827122,0105000020D17F000001000000010200000002000000868B5B17A08E21417BE6BC995C685741868B5B17A08E21417EE6BC995C685741,8884,YARO,PEATONAL,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827123,0105000020D17F000001000000010200000003000000868B5B17A08E21417EE6BC995C685741CC5B70C39C8E2141D574C1A8616857413FAB3214908E2141D73CC27973685741,8884,YARO,PEATONAL,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
771001,0105000020D17F00000100000001020000000600000023FC705E285421418F2CFD4F2870574141CAB2AA845421413931337C1E705741D046F021E054214115449331157057412CD6B217095521415479F1EB107057419F3E44051655214103C1D2660F705741D8D1DBEA19552141B9CB82ED0D705741,14108,MINOTTO DI CICCO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827124,0105000020D17F00000100000001020000000D00000012429DE7588D2141C41864B160685741C91A74B2828D21414D15CA875D6857416BEC4A33A18D2141368947C55B685741F7345AC2AB8D2141AC94561C5B68574178751225B58D21419FF1B5AB5A685741F0319FF1BD8D21419FF1B5AB5A68574186FED916C98D21419FF1B5AB5A6857418B8A89D85F8E2141392CE8355C68574111D0DD967C8E2141C07D386E5C6857410049F72F8E8E21413CCF88A65C685741751F5A59968E21414C6962A55C685741848B5B17A08E21417EE6BC995C685741868B5B17A08E21417EE6BC995C685741,9821,DOCTOR LUIS PIERA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827125,0105000020D17F00000100000001020000000B000000868B5B17A08E21417EE6BC995C6857417A86F4C1A98E214138EEFD805C685741A3214B97E58E2141B41882B25B685741D7BAC0E1FB8E2141AB566C675B685741F84BDFFF108F2141A675E1415B685741982071511D8F2141AF37F78C5B6857416005B1FB2B8F21413E0D735B5C6857411CE29979398F2141CF858F9A5D6857418A1AFBAF418F21415FC0C1245F685741C73A5761468F2141716BB9C16068574154308364498F21413EB6E1E862685741,9821,DOCTOR LUIS PIERA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
771015,0105000020D17F00000100000001020000000200000066C8A63AFD8B2141967205A090715741160B0D3FF58B21414C60370A87715741,56409,UYMOMVD_SN_250,PASAJE INTERNO,IDE,MONTEVIDEO,MONTEVIDEO
771029,0105000020D17F000001000000010200000002000000F66B1BCD10AA21416AD552D6FA7157413CB71D082DAA2141EAA7E1B8DE715741,12464,LORENZO BATLLE PACHECO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
771030,0105000020D17F0000010000000102000000020000003CB71D082DAA2141EAA7E1B8DE71574125E443F442AA21414A97C2CAC7715741,12464,LORENZO BATLLE PACHECO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
771031,0105000020D17F0000010000000102000000020000008BB19EBA84A52141376B2FFDF17157415C205978ABA5214115DF3127D0715741,12451,1 DE MARZO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
771032,0105000020D17F0000010000000102000000020000005C205978ABA5214115DF3127D0715741D47A03E0C8A52141B642E0BDB5715741,12451,1 DE MARZO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
771033,0105000020D17F00000100000001020000000200000046B9E41077A42141E97F8D60ED715741170B2ACF9BA4214163F9A285CB715741,12597,YACUY,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
771035,0105000020D17F0000010000000102000000020000009B259C2DBFAB2141B676A1A401725741F4A3D99DD9AB214162F4309CE5715741,8250,CESAR BATLLE PACHECO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
771036,0105000020D17F000001000000010200000003000000F4A3D99DD9AB214162F4309CE571574132AA3BF1DCAB214182F41CC9E3715741DBCB4BB1F1AB2141377FADDFCE715741,8250,CESAR BATLLE PACHECO,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
771037,0105000020D17F000001000000010200000002000000180D5C6595A621412F16B8C3F6715741B589C5C6BAA62141312FE6B4D4715741,12586,WALTER MEDINA,CALLE,INTENDENCIA_DE_MONTEVIDEO,MONTEVIDEO,MONTEVIDEO
827130,0105000020D17F00000100000001020000000200000051135A58988521414DC851FF7968574178F10986D08521411A2E134B9A685741,8934,CARLOS S. VIANA,CALLE,DESDE_TSUBASA,MONTEVIDEO,MONTEVIDEO
827131,0105000020D17F00000100000001020000000400000051135A58988521414DC851FF796857411B7DE3D6978521415871139477685741BC38EEFA838521415ACC28BF6B685741DF75D31C7B852141F37169E966685741,8934,CARLOS S. VIANA,PASAJE,DESDE_TSUBASA,MONTEVIDEO,MONTEVIDEO
827132,0105000020D17F000001000000010200000002000000DF75D31C7B852141F37169E966685741F4AC42E668852141571A34FB5C685741,8934,CARLOS S. VIANA,PASAJE,DESDE_TSUBASA,MONTEVIDEO,MONTEVIDEO
